at,userName,content,score
2024-12-26 11:39:48,Pengguna Google,Suruh update tp g bs .. gagal terus 😭,1
2024-12-26 11:39:41,Pengguna Google,"Sering eror, top up dana gak terkirim², padahal di keterangan nya top up berhasil, tolong perbaiki lagi, informasikan klo memang transaksi gagal, ga ada kepastiannya, kasih bintang 1 dlu, perbaiki baru bintang 5.",1
2024-12-26 11:38:59,Pengguna Google,"Waduh makin susah pakai wondr, lebih enak pakai bni mobile, tolong fitur mobile tunainya segera di munculkan biar mempermudah transaksi, update terbaru malah fiturnya masih belum lengkap, tapi di bni mobile fiturnya malah dimatikan astaga!!!",1
2024-12-26 11:20:58,Pengguna Google,Sebaiknya aktifkan aja fasilitas di bni mobile. Selama wondr blm bisa dijalankan. Saya merasa sangat disusahkan krn tidak bisa transaksi pembelian token listrik,3
2024-12-26 10:36:00,Pengguna Google,👍👍👍,3
2024-12-26 10:35:38,Pengguna Google,"Saya baru download karna bni mobile sdh tidak bisa digunakan untuk setor tunai, tapi saat saya sudah selesai verifikasi semua saat ingin masuk saya saya kembali ke halaman awal persetujuan dan selalu berulang seperti itu meski datanya saya hapus dn masukan ulang kembali bbrpa kali .. Sekarang saya kesulitan untuk mengakses rek bni saya secara online krn wondr bermasalah dan bni mobile sdh dibatasi untuk aktivitasnya",1
2024-12-26 10:25:18,Pengguna Google,Tidak ada fitur menyimpan no rekening,3
2024-12-26 10:25:13,Pengguna Google,Kekurangannya belum ada fitur tarik setor tunai dan topup dana,2
2024-12-26 09:38:53,Pengguna Google,Bikin susah dan ribet! Butuh cepat malah suruh download app ini.,1
2024-12-26 09:36:32,Pengguna Google,Sangat bgs cukup mmbantu jg untk semua aktipitas pembayaran,5
2024-12-26 08:58:45,Pengguna Google,"MANTAP, bagi kami petani yg di pelosok desa menjadikan transaksi apapun sangat membantu dan mudah serta Aman.",5
2024-12-26 08:56:02,Pengguna Google,Kenapa harus ada limit untuk bisa transaksi e-wallet?,2
2024-12-26 08:42:27,Pengguna Google,"gak bisa transaksi cardless, ngeselin bgt bikin susah aja",1
2024-12-26 08:27:03,Pengguna Google,"Kenapa ini terlalu sering error dan update, gak kayak brimo atau livin mandiri kan sama² bumn masa wonder bni jelek amat aplikasinya, malu²in aja",2
2024-12-26 08:22:44,Pengguna Google,Orang transfer tanggal 24 masuk tanggal 26 susah banget...!!!!,1
2024-12-26 08:21:23,Pengguna Google,"Kalo gak di bikinin PT males pake BNI model kek gni susah masuk, enak mandiri ato BCA",1
2024-12-26 08:10:54,Pengguna Google,"Saya mau aktifkan akun taplus mahasiswa, tapi kenapa gk mau nunggu fitur update, dh saldo saya isi pula di akun supaya aktif",3
2024-12-26 08:07:20,Pengguna Google,"Aplikasi gak jelas, Ferifikasi wajah selalu gagal.",1
2024-12-26 07:51:00,Pengguna Google,Ribet masi bagus BNI MOBILE,1
2024-12-26 07:28:21,Pengguna Google,"Aplikasi lemot , sering eror , top up dana cuma bisa sekali , payah",1
2024-12-26 07:10:36,Pengguna Google,"pencatatan keuangan tidak tersedia dana sisa setelah setiap transaksi, tidak semua transaksi tercatat, hanya transaksi transfer yang tercatat, sangat susah melihat semua pengeluaran",1
2024-12-26 06:34:56,Pengguna Google,"Susah banget nyetor mukanya sudah beberapa hari ga berhasil,, lebih baik aplikasi yg lama,, saya mau masuk akun saya yang sudah lama di buat malah susah bangat masuknya,, harud d perbaiki lagi buat setor mukanya",1
2024-12-26 06:25:24,Pengguna Google,"Terimakasih sudah ada menu total pengeluaran/pemasukan secara detail, namun mohon riwayat transaksi disertakan saldo pertransaksi (seperti pada aplikasi sebelumnya) sehingga mudah memantau saldonya. Bintang 5 kalau itu ada.",4
2024-12-26 06:15:09,Pengguna Google,Oke,5
2024-12-26 06:03:17,Pengguna Google,Woi sering eror... Tolonglah diperbaiki dengan baik,1
2024-12-26 05:26:29,Pengguna Google,sangat kurang : sering gak bisa transaksi dan menu tidak lengkap,2
2024-12-26 05:06:57,Pengguna Google,"Tolong solusinya, saya tidak bisa verifikasi wajah, karena terlalu banyak percobaan. Aplikasi tidak bisa melakukan verifikasi wajah",2
2024-12-26 04:49:14,Pengguna Google,Apk rusak,1
2024-12-26 04:08:51,Pengguna Google,"Apaan si gonta ganti aplikasi terus, bukannya update aja malah ganti aplikasi, banyak banget yg diminta lagi, aman ga kalian jaga data kami? Sudah minta segitu banyak persyaratan untuk registrasi, kalau uang kami hilang karna hacker kalian tanggung jawab dan ganti ga?",1
2024-12-26 04:06:10,Pengguna Google,Aplikasi ini sungguh sangat memudahkan nasabah BNI. Transaksi apapun dapat dilakukan dimana saja. Jadi praktis dan efisien. Top deech. Terima kasih wondr by BNI.,5
2024-12-26 03:02:08,Pengguna Google,"Klw tf harus ada saldo mengendap min 50ribu,lu coba bayangin aja dri 50rb di kali penduduk Indonesia yang pake bank satu ini,mending pake BCA minimum saldo sisa 10rbu sesudah transfer.",1
2024-12-26 02:57:08,Pengguna Google,Aplikasi ini apa bedanya dgn bniMobile,3
2024-12-26 02:31:51,Pengguna Google,"payah..kenapa gak ada menu favorit untuk pembelian pulsa listrik,setiap kali mau melakukan transaksi harus nyari dulu no pelanggan nya..gak ky mobile banking",2
2024-12-26 02:20:34,Pengguna Google,Aplikasi nya jelek slalu logout sndr dan ketika mw masuk di minta buat login baru dengan upload ktp dll... Meminta otp di wa sampai 3x pengiriman tak kunjung masuk OTP nya.... Sangat buruk... Yg Ngasih Bintang ⭐⭐⭐⭐⭐ paling para pegawai nya saja... Sangat2 tdk memuaskan nasabaaaah,1
2024-12-26 02:12:02,Pengguna Google,sering eror tidak worth it app nya,1
2024-12-26 01:35:55,Pengguna Google,"uang buatt beli susu di embat nih, udah bayar lewat virtual account tapi gak masuk terus gak dibalikin uangnya dari mbanking gila lu ya",1
2024-12-26 01:33:04,Pengguna Google,ko lelet,5
2024-12-26 00:17:10,Pengguna Google,Terus berjaya bank BNI,5
2024-12-25 23:36:30,Pengguna Google,Good aplikasi,5
2024-12-25 23:12:40,Pengguna Google,Untuk pin transaksi kalau bisa lebih aman lagi,5
2024-12-25 22:21:10,Pengguna Google,Mantab..lebih mudah dan gampang untuk transaksi... makasih BNI..👍 Tapi kadang-kadang kalo malam sering error / atau dalam perbaikan lah...masa bisanya dipakai siang aja...kolo malam gak bisa... percuma dong,5
2024-12-25 19:06:55,Pengguna Google,masih perlu di benahi lg,2
2024-12-25 18:44:58,Pengguna Google,"Fiturnya berkurang. Banyak yang di internet banking BNI ga ada di Wondr. Mending kalo lom siap migrasi aplikasi, rekomen pake aplikasi lama aja.",2
2024-12-25 18:21:14,Pengguna Google,"bagus sih aplikasi nya,cuman sering banget mau transfer atau top up ke Dana gagal terus,terus kadang udah berhasil tapi ga masuk nominal uang nya. harus berulang kali baru bisa. kenapa ya? apa cuman saya aja. lebih bagus aplikasi sebelum nya malahan,apa masih versi BETA kah yang ini? developer tolong dong solusi nya, soalnya saya pengguna setia Mobile Banking BNI. Thank you",3
2024-12-25 18:10:22,Pengguna Google,"alasan saya lebih memilih bni mobile lama,karna waktu saya mau bayar ukt,di pembayaran pendidikan cuma ada universitas Indonesia di aplikasi bni mobile sebelum nya lengkap universitas apa saja🙂",2
2024-12-25 18:06:51,Pengguna Google,kenapa gangguan terus sih pusing juga gua lama lama pake ini sumpah gangguan nya tiap hari banget,2
2024-12-25 18:03:53,Pengguna Google,"Tolonglah diperjelas masalah minimum saldo saya pengen beli flash sale jadinya gagal kena mininum saldo sehingga tidak bisa transfer ayolah bni diperjelas dan dipermudah utk minimum saldonya. Serta untuk biaya adminnya udahlah mahal banget 11k/ bulan,dibanding yang lain bahkan free adm. kecewa berat kali ini mgkn bakal pindah bank utk daily dari skrg jika tidak ada improvement dari pihak bank",1
2024-12-25 17:41:28,Pengguna Google,Banyak gangguuuan,2
2024-12-25 17:31:04,Pengguna Google,Apk nggak ngotak nggak bisa dibukak,1
2024-12-25 17:19:42,Pengguna Google,Banyak erornya,1
2024-12-25 16:48:30,Pengguna Google,fiturnya gak lengkap kayak aplikasi BNI mobile,1
2024-12-25 16:43:05,Pengguna Google,Kenapa setiap TF selalu kg bisa sih kocak bener dh padahal jaringan bagus,1
2024-12-25 16:42:05,Pengguna Google,I like,5
2024-12-25 16:17:22,Pengguna Google,Wondr by bni saya kebayakan login no men jagi gk bisa masuk gimanah yh,3
2024-12-25 16:17:14,Pengguna Google,Betul membantu banget . TOP buat wonder bni,5
2024-12-25 16:11:02,Pengguna Google,Sangat membantu,5
2024-12-25 15:29:47,Pengguna Google,tambahin mutasi bank,5
2024-12-25 15:06:55,Pengguna Google,Sudah tidak gangguan lagi terima kasih 🙏,5
2024-12-25 15:03:11,Pengguna Google,kenapa transfer ke shopeepay tidak dapat ?,1
2024-12-25 14:34:20,Pengguna Google,Susah verifikasi muka ga jelas,1
2024-12-25 13:59:22,Pengguna Google,"Setelah update tidak bisa dibuka, ada notif nonaktifkan aksesibilitas, tanpa aksesibilitas saya tidak bisa menggunakan hp Jadi terpaksa kembali menggunakan aplikasi BNI lama",1
2024-12-25 13:29:58,Pengguna Google,Suka dengan apk wondr BNI ini karna dia fiturnya lengkap dan bisa membantu kita untuk nabung rutin dan bisa milah² dana kita,5
2024-12-25 13:17:50,Pengguna Google,sejauh ini belum pernah ada problem sih,5
2024-12-25 12:20:22,Pengguna Google,"Kasih bintang 4 dulu,,. Semoga selalu lancar",4
2024-12-25 11:58:12,Pengguna Google,Tambah mobile tunai di wonder BNI dong,4
2024-12-25 10:31:27,Pengguna Google,lemot mending perivikasi terus sering error payah mending Janeane pake bni,1
2024-12-25 09:59:33,Pengguna Google,"Kebanyakan verifikasi sekali verifikasi sebenarnya sudah cukup, kenapa bolak balik harus verifikasi semakin baru malah semakin g lancar, membuat aplikasi itu seharusnya memudahkan bukan malah semakin sulit, mending mbanking BNI yang lama itu lebih bagus Tlg kalau rekrut IT itu yang sdh tahu permasalahan aplikasi, bukan dikit2 update, dikit2 perbaikan",1
2024-12-25 09:39:49,Pengguna Google,"Bank BNI adalah bank favoritku dan terpercaya sejak dulu kala yang dirikan oleh Begawan Ekonomi Indonesia Bapak Sumitro orang tua Presiden ke 8 Bapak Prabowo Subianto, smg nasabah semakin banyak. Aamiin Aamiin Aamiin YRA",5
2024-12-25 09:39:44,Pengguna Google,"Sering error tiba-tiba ke log out, sering error, mohon perbaikannya, padahal baru juga login",1
2024-12-25 09:36:04,Pengguna Google,diarahin bt ganti dr mobile bni ke wonder tp bt liat rincian debet/kredit kok lbh enakan yg mobile bni ya lbh jls gtu g ribet...,3
2024-12-25 07:56:26,Pengguna Google,Membantu,5
2024-12-25 07:40:43,Pengguna Google,aplikasi yang sangat baik mudah di gunakan,5
2024-12-25 07:32:34,Pengguna Google,"Agak ribet, kebanyakan lodingnya,, yg paling gx asik tu TOP UP dana pek limit,, di bni mobile mau belasan juta lagsung gx pake limit..",2
2024-12-25 07:26:52,Pengguna Google,sering ngebug susah bgt di buat transfer sering ga bisa,3
2024-12-25 07:23:46,Pengguna Google,sudah beberapa kali verifikasi wajah gagal terus,1
2024-12-25 06:46:58,Pengguna Google,Sering error dan susah dibuka..,1
2024-12-25 06:28:40,Pengguna Google,"Bagus tampilan nya,tpi untuk mobile tunai belom tersedia semoga kedepan nya ada",4
2024-12-25 06:21:41,Pengguna Google,sangat membantu sekali,5
2024-12-25 06:21:33,Pengguna Google,"Aselik ribet.. biasa pake bni mobile, skrg harus pake wondr lagi.. dah gitu loginnya ribet.. ahh sudahlah.. bye wondr",1
2024-12-25 06:07:31,Pengguna Google,Mudahkan transaksi,5
2024-12-25 05:40:58,Pengguna Google,nyesel nyimpen duit disini,1
2024-12-25 05:23:59,Pengguna Google,Ok,5
2024-12-25 05:11:06,Pengguna Google,praktis penggunaannya tapi harus awas,5
2024-12-25 04:46:14,Pengguna Google,Gagal terus verifikasi wajahnya 🥲 ribet appnya waktu yang tepat beraalih ke BCA sih,1
2024-12-25 04:31:40,Pengguna Google,"Kenapa ketika kartuku tidak aktif, dan dicoba untuk diaktifkan malah fitur tidak tersedia? Padahal sudah ada tombol untuk mengaktifkan kartu yang dorman di aplikasi, namun setelah diklik malah layanan tidak tersedia. Mohon diperbaiki hal ini",3
2024-12-25 04:04:56,Pengguna Google,Kenapa setiap mau masuk harus update siihh,2
2024-12-25 04:02:39,Pengguna Google,izin tanya kenapa di apk saya tidak bisa membuka reksadana ataupun obligasi,5
2024-12-25 03:37:11,Pengguna Google,Saya masih belajar dengan aplikasi Wandr mudahan bisa bermanfaat ya buat saya,4
2024-12-25 03:32:31,Pengguna Google,"Tolong sediakan cs untuk aktivitasi kartu yg terblokir karena lupa pin,atau yg lainnya karena kasihan sama yg tinggal di Aceh gk ada bank nasional nya",5
2024-12-25 03:18:23,Pengguna Google,"Paling jelek, transferan saya ngegantung Tanpa kejelasan",1
2024-12-25 03:12:31,Pengguna Google,Enak banget pakai wondr gk ribet nyaman lah sip bangaet,5
2024-12-25 03:08:05,Pengguna Google,"Min segera update , karena aplikasinya sering keluar sendiri kadang ngehang ngelag udah unistal terus instal login lagi tetep sama, , dihp samsung a04 android 14, wondr sudah update ke versi 1.2.0 , tolong update plis update min atau hp saya ga layak pakai wondr?",1
2024-12-25 03:05:27,Pengguna Google,"Untuk karakter password harap di tambah, password sangat rentan. Tampilan ui aplikasi biasa aja. Tidak proposional",2
2024-12-25 03:04:57,Pengguna Google,Kok punyaku eror gak bisa dibuka ya min,2
2024-12-25 02:07:30,Pengguna Google,Aplikasi buruk lebih banyak errornya dari pada bagusnya. Lebih bagus yg BNI lama,1
2024-12-25 01:57:41,Pengguna Google,Mantap,5
2024-12-25 01:53:08,Pengguna Google,"Sudah hari ke 3. Pada verifikasi wajah selalu ada gangguan terus, padahal pencahayaan dan sinyal bagus. Dulu gangguan jaringan mulu, sekarang verifikasi wajah.",5
2024-12-25 01:50:26,Pengguna Google,Kenapa dana belum masuk padahal TF sudah berhasil,4
2024-12-25 01:45:37,Pengguna Google,Gak jelas,1
2024-12-25 01:14:54,Pengguna Google,"Aplikasi jelek belum matang, mending jangan dulu di pake, mending pake aplikasi bni mobile yg lama",2
2024-12-25 01:04:35,Pengguna Google,Good,4
2024-12-24 23:44:31,Pengguna Google,Sangat membantu,1
2024-12-24 23:26:29,Pengguna Google,"Setelah update kok ga bisa login , apk apaan ini bagusan mobile banking ternyata",1
2024-12-24 23:21:13,Pengguna Google,Wondr by BNI keren tapi masih kurang sampai sekali pembukaan rekening Life Goals belum bisa dan selalu keterangan Ada sedikit kendala..,5
2024-12-24 22:45:18,Pengguna Google,"Menurutku ini blm bagus,lebih bagus yg dulu.mau transfer ke DANA 3 jta bagaimna coba,limit 1 hari 1 jta, itupun cma bsa transfer 500².repot",4
2024-12-24 22:29:32,Pengguna Google,"Makin ribet, lebih baik yg versi BNI mobile, versi wondr ini bagian riwayat transaksi kita tidak bisa lihat saldo yg sebelumnya berapa, pengurangan atau penambahan berapa.",1
2024-12-24 21:59:22,Pengguna Google,Aplikasi yg bagus.bintang yg berbicara,5
2024-12-24 19:06:14,Pengguna Google,Lebih bagus BNI mobile Mau transaksi tanpa kartu ga ada fikturnya,1
2024-12-24 17:42:45,Pengguna Google,Cara melihat sisa pinjaman dari aplikasi wondr bagaimana ya min? Kok gak ada menu nya,3
2024-12-24 17:12:26,Pengguna Google,Gangguan muluk lah,1
2024-12-24 17:05:23,Pengguna Google,sering banget perbaikan.. bikin transaksi dengan klien batal..,1
2024-12-24 17:04:25,Pengguna Google,Mau transaksi jam 11 malam sering banget error ah sudah lah,1
2024-12-24 16:57:46,Pengguna Google,Bagus sih tapi tidak bisa tarik tunai tanpa kartu,3
2024-12-24 16:42:37,Pengguna Google,Lumayun,5
2024-12-24 16:39:48,Pengguna Google,Cb dl y bosque klu bgs lnjt ksh bintang 4,3
2024-12-24 16:31:46,Pengguna Google,"Kurang baik, kenapa saldo tabungan tidak bisa dipindahkan ke taplus muda dan tidak bisa dijadikan sumber dana utama",2
2024-12-24 16:30:24,Pengguna Google,Sering kali eror tiap malam. lama lagi. hadeh.,1
2024-12-24 15:53:22,Pengguna Google,Lebih gampang dengan layanannya,5
2024-12-24 15:43:29,Pengguna Google,Aplikasi sudah byk dihapus. Gak bs jg di update. Gmn aplikasinya ini. Kembali aja ke aplikasi BNI sebelumnya,1
2024-12-24 14:53:57,Pengguna Google,"Knp harus diupgrade si, kan gamuat memo gua jdnya gabisa dibuka dipake. Trs ini gimana",1
2024-12-24 14:16:15,Pengguna Google,Sempurna,5
2024-12-24 14:02:36,Pengguna Google,Jelek skali aplikasi sering kebobol lebih bagus Bni Mobail,1
2024-12-24 13:47:44,Pengguna Google,Apk yg sangat bagus mudah untuk di gunakan di mana sajah,5
2024-12-24 13:39:55,Pengguna Google,Alus,5
2024-12-24 13:33:35,Pengguna Google,"Transaksi tanpa kartu,, aktifkan dong",5
2024-12-24 13:30:30,Pengguna Google,Bagus adanya wondr makin mundah makin berkembang terus BNI,5
2024-12-24 13:24:04,Pengguna Google,Ini kenapa kok lama sekali gak bisa di buka apk nya.,2
2024-12-24 12:47:06,Pengguna Google,Entah kenapa tidak bisa di buka padahal sinyal bgus.,1
2024-12-24 12:38:10,Pengguna Google,Wondr sekarang bener bener lelet mau masuk juga loading lama parahh padahal dulu wondr sebagus itu mempermudah sekarang boro boro,1
2024-12-24 12:37:04,Pengguna Google,Aplikasi belum siap tapi dah nyuruh nasabah beralih. fitur blum lengkap capedeh.,1
2024-12-24 12:30:06,Pengguna Google,Smoga mantap teruss ya,5
2024-12-24 12:20:50,Pengguna Google,TOLONG buat riwayat mutasi seperti BNI M-Bankingnya yg terlihat saldo setiap ada transaksi !!! Jangan cuma nominal transaksinya saja yg tertera,4
2024-12-24 11:30:31,Pengguna Google,Ok,5
2024-12-24 10:51:19,Pengguna Google,Repot sekali wonder ini bikin susah login... Malas aku sebenarnya pakai BNI wonder ini bagus dan simpel pakai BNI biasa... Mau isi token listri ja harus di wonder... Ahkkk repot...,1
2024-12-24 10:34:41,Pengguna Google,"Bagus sangat membantu, tp harusnya didlm aplikasi ini ad fitur reset password kartu jika lupa pin kartu atm",5
2024-12-24 10:32:59,Pengguna Google,Setelah update jadi berat aplikasinya.,1
2024-12-24 09:52:36,Pengguna Google,"Saat ingin login kenapa terus-menerus untuk menyetujui syarat dan ketentuan ya? Saat saya sudah setujui apk ini loading dan balik lagi memunculkan syarat dan ketentuan, mohon perbaikan nya min, saya tidak bisa login 🙏",1
2024-12-24 09:51:56,Pengguna Google,"Bni apaan mahal amat biaya transaksi ya 7.500 sekali tarik"" dua kali narik 15.000 aplikasi apaan saya nilai buruk banget",1
2024-12-24 09:39:20,Pengguna Google,Kok gini sich. Ada yang transfer katanya sudah berhasil akan tetapi gak keluar kertas print di ATM. Aku coba lacak melalui aplikasi belum masuk belum ada laporan riwayatnya. Alias lambat. Ditqmbah setiap mau masuk aplikasi muter2 lama. Lemot banget si. Tolong lbh diperbaiki. Jangan mengecewakan customer,1
2024-12-24 09:31:59,Pengguna Google,"Saya mau tanya, saya sudah aktifkan biometrik sidik jari untuk login, tapi setelah keluar aplikasi lalu akan masuk lagi, biometrik sidik jari tidak aktif dan muncul notif untuk mengaktifkan biometrik sidik jari dulu. Kenapa ya? Saya kasih bintang 5 supaya segera di tanggapi.",5
2024-12-24 09:15:15,Pengguna Google,"ini aplikasi lebih parah dari BNI mobile,,, mendaftar aplikasi saja di persulit, mending BNI hapus saja ini aplikasi.bisa tidak verifikasi wajah di hapus saja masa disuruh kedip kedip bikin mau aja, ratusan kali kedip tetap gak bisa",1
2024-12-24 09:09:58,Pengguna Google,Kenapa ini transaksi gagal tapi saldoku tetap berkurang,3
