content,sentimen,aspek,content_clean,content_casefolded,content_normalized,content_stopword,content_tokens,clean_text,content_stemmed
"Aplikasi tidak berguna, mau masuk saja dipersulit padahal sudah benar nomor hp dan ktp. Tinggal verifikasi wajah tidak pernah berhasil.",Negative,Autentikasi,Aplikasi tidak berguna mau masuk saja dipersulit padahal sudah benar nomor hp dan ktp Tinggal verifikasi wajah tidak pernah berhasil,aplikasi tidak berguna mau masuk saja dipersulit padahal sudah benar nomor hp dan ktp tinggal verifikasi wajah tidak pernah berhasil,aplikasi tidak berguna mau masuk saja dipersulit padahal sudah benar nomor hp dan KTP tinggal verifikasi wajah tidak pernah berhasil,tidak berguna masuk dipersulit nomor hp KTP tinggal verifikasi wajah tidak berhasil,"['tidak', 'berguna', 'masuk', 'dipersulit', 'nomor', 'hp', 'KTP', 'tinggal', 'verifikasi', 'wajah', 'tidak', 'berhasil']",tidak berguna masuk dipersulit nomor hp KTP tinggal verifikasi wajah tidak berhasil,"['tidak', 'guna', 'masuk', 'sulit', 'nomor', 'hp', 'ktp', 'tinggal', 'verifikasi', 'wajah', 'tidak', 'hasil']"
"Jelek banget bagusan yang dulu, dari pertama bikin ga bisa ferivikasi wajah, sampai saya ganti kamera biar jelas, tetep ga bisa,",Negative,Autentikasi,Jelek banget bagusan yang dulu dari pertama bikin ga bisa ferivikasi wajah sampai saya ganti kamera biar jelas tetep ga bisa,jelek banget bagusan yang dulu dari pertama bikin ga bisa ferivikasi wajah sampai saya ganti kamera biar jelas tetep ga bisa,jelek banget bagusan yang dulu dari pertama membuat tidak bisa verifikasi wajah sampai saya ganti kamera agar jelas tetap tidak bisa,jelek banget bagusan tidak bisa verifikasi wajah ganti kamera tidak bisa,"['jelek', 'banget', 'bagusan', 'tidak', 'bisa', 'verifikasi', 'wajah', 'ganti', 'kamera', 'tidak', 'bisa']",jelek banget bagusan tidak bisa verifikasi wajah ganti kamera tidak bisa,"['jelek', 'banget', 'bagus', 'tidak', 'bisa', 'verifikasi', 'wajah', 'ganti', 'kamera', 'tidak', 'bisa']"
Pusiing pake wondr ribet banget lupa pasword mentok di verifikadi wajah sampai capek saya ngedipin mata eh habis waktu terus...ulangi lg foto ktp..wajah lg...kedipin mata lg...haduuuh mending pake mbanking bni,Negative,Autentikasi,Pusiing pake wondr ribet banget lupa pasword mentok di verifikadi wajah sampai capek saya ngedipin mata eh habis waktu terus ulangi lg foto ktp wajah lg kedipin mata lg haduuuh mending pake mbanking bni,pusiing pake wondr ribet banget lupa pasword mentok di verifikadi wajah sampai capek saya ngedipin mata eh habis waktu terus ulangi lg foto ktp wajah lg kedipin mata lg haduuuh mending pake mbanking bni,pusiing pakai wondr rumit banget lupa password macet di verifikadi wajah sampai capek saya mengedipkan mata eh habis waktu terus ulangi lagi foto KTP wajah lagi kedipin mata lagi aduh lebih baik pakai m banking bni,pusiing pakai rumit banget lupa password macet verifikadi wajah capek mengedipkan mata eh habis ulangi foto KTP wajah kedipin mata aduh lebih baik pakai m banking,"['pusiing', 'pakai', 'rumit', 'banget', 'lupa', 'password', 'macet', 'verifikadi', 'wajah', 'capek', 'mengedipkan', 'mata', 'eh', 'habis', 'ulangi', 'foto', 'KTP', 'wajah', 'kedipin', 'mata', 'aduh', 'lebih', 'baik', 'pakai', 'm', 'banking']",pusiing pakai rumit banget lupa password macet verifikadi wajah capek mengedipkan mata eh habis ulangi foto KTP wajah kedipin mata aduh lebih baik pakai m banking,"['pusiing', 'pakai', 'rumit', 'banget', 'lupa', 'password', 'macet', 'verifikadi', 'wajah', 'capek', 'kedip', 'mata', 'eh', 'habis', 'ulang', 'foto', 'ktp', 'wajah', 'pin', 'mata', 'aduh', 'lebih', 'baik', 'pakai', 'm', 'banking']"
Ganti hp login lagi mau masuk susah amet perasaan verfikasi wajah ya,Negative,Autentikasi,Ganti hp login lagi mau masuk susah amet perasaan verfikasi wajah ya,ganti hp login lagi mau masuk susah amet perasaan verfikasi wajah ya,ganti hp login lagi mau masuk susah amet perasaan verifikasi wajah ya,ganti hp login masuk susah amet perasaan verifikasi wajah,"['ganti', 'hp', 'login', 'masuk', 'susah', 'amet', 'perasaan', 'verifikasi', 'wajah']",ganti hp login masuk susah amet perasaan verifikasi wajah,"['ganti', 'hp', 'login', 'masuk', 'susah', 'amet', 'asa', 'verifikasi', 'wajah']"
Tidak bisa login walaupun nomor aktif dan ingat password nya. Tolong cepat diperbaiki karna kami sebagai pengguna aplikasi susah jika ada keperluan mendesak yang diharuskan menggunakan bank BNIðŸ™ðŸ»ðŸ™ðŸ»,Negative,Autentikasi,Tidak bisa login walaupun nomor aktif dan ingat password nya Tolong cepat diperbaiki karna kami sebagai pengguna aplikasi susah jika ada keperluan mendesak yang diharuskan menggunakan bank BNI,tidak bisa login walaupun nomor aktif dan ingat password nya tolong cepat diperbaiki karna kami sebagai pengguna aplikasi susah jika ada keperluan mendesak yang diharuskan menggunakan bank bni,tidak bisa login walaupun nomor aktif dan ingat password ya tolong cepat diperbaiki karena kami sebagai pengguna aplikasi susah jika ada keperluan mendesak yang diharuskan menggunakan bank bni,tidak bisa login nomor aktif password tolong cepat diperbaiki pengguna susah keperluan mendesak diharuskan bank,"['tidak', 'bisa', 'login', 'nomor', 'aktif', 'password', 'tolong', 'cepat', 'diperbaiki', 'pengguna', 'susah', 'keperluan', 'mendesak', 'diharuskan', 'bank']",tidak bisa login nomor aktif password tolong cepat diperbaiki pengguna susah keperluan mendesak diharuskan bank,"['tidak', 'bisa', 'login', 'nomor', 'aktif', 'password', 'tolong', 'cepat', 'diperbaiki', 'guna', 'susah', 'perlu', 'desak', 'harus', 'bank']"
Sangat sulit dalam verifikasi wajah,Negative,Autentikasi,Sangat sulit dalam verifikasi wajah,sangat sulit dalam verifikasi wajah,sangat sulit dalam verifikasi wajah,sangat sulit verifikasi wajah,"['sangat', 'sulit', 'verifikasi', 'wajah']",sangat sulit verifikasi wajah,"['sangat', 'sulit', 'verifikasi', 'wajah']"
printah verifikasi nya bobrok parah udah sih ini apk rongsokan gak usah di pakek di pertama loginnya aja kelihatan apk mungut di tempat sampah,Negative,Autentikasi,printah verifikasi nya bobrok parah udah sih ini apk rongsokan gak usah di pakek di pertama loginnya aja kelihatan apk mungut di tempat sampah,printah verifikasi nya bobrok parah udah sih ini apk rongsokan gak usah di pakek di pertama loginnya aja kelihatan apk mungut di tempat sampah,printah verifikasi ya bobrok parah sudah sih ini aplikasi rongsokan tidak usah di pakai di pertama loginnya saja kelihatan aplikasi mungut di tempat sampah,printah verifikasi bobrok parah sih rongsokan tidak pakai loginnya mungut sampah,"['printah', 'verifikasi', 'bobrok', 'parah', 'sih', 'rongsokan', 'tidak', 'pakai', 'loginnya', 'mungut', 'sampah']",printah verifikasi bobrok parah sih rongsokan tidak pakai loginnya mungut sampah,"['printah', 'verifikasi', 'bobrok', 'parah', 'sih', 'rongsok', 'tidak', 'pakai', 'loginnya', 'mungut', 'sampah']"
"Admin selamat mlm, sy pengguna aplikasi wonder BNI, tadi siang lancar dibuka, namun barusan saat mencoba transfer ke rek bank lain, malah error tdk dpt login, tlng dibantu admin, terimakasih",Negative,Autentikasi,Admin selamat mlm sy pengguna aplikasi wonder BNI tadi siang lancar dibuka namun barusan saat mencoba transfer ke rek bank lain malah error tdk dpt login tlng dibantu admin terimakasih,admin selamat mlm sy pengguna aplikasi wonder bni tadi siang lancar dibuka namun barusan saat mencoba transfer ke rek bank lain malah error tdk dpt login tlng dibantu admin terimakasih,admin selamat malam saya pengguna aplikasi Wondr bni tadi siang lancar dibuka namun barusan saat mencoba transfer ke rekening bank lain malah error tidak dapat login tlng dibantu admin terimakasih,admin selamat malam pengguna Wondr siang lancar dibuka barusan mencoba transfer rekening bank error tidak login tlng dibantu admin terimakasih,"['admin', 'selamat', 'malam', 'pengguna', 'Wondr', 'siang', 'lancar', 'dibuka', 'barusan', 'mencoba', 'transfer', 'rekening', 'bank', 'error', 'tidak', 'login', 'tlng', 'dibantu', 'admin', 'terimakasih']",admin selamat malam pengguna Wondr siang lancar dibuka barusan mencoba transfer rekening bank error tidak login tlng dibantu admin terimakasih,"['admin', 'selamat', 'malam', 'guna', 'wondr', 'siang', 'lancar', 'buka', 'barusan', 'coba', 'transfer', 'rekening', 'bank', 'error', 'tidak', 'login', 'tlng', 'bantu', 'admin', 'terimakasih']"
"Lebih bagus yg lama, ni verifikasi wajah malah error.",Negative,Autentikasi,Lebih bagus yg lama ni verifikasi wajah malah error,lebih bagus yg lama ni verifikasi wajah malah error,lebih bagus yang lama ini verifikasi wajah malah error,lebih bagus lama verifikasi wajah error,"['lebih', 'bagus', 'lama', 'verifikasi', 'wajah', 'error']",lebih bagus lama verifikasi wajah error,"['lebih', 'bagus', 'lama', 'verifikasi', 'wajah', 'error']"
"Mau daftar aja susah ,mending APUS nih apk",Negative,Autentikasi,Mau daftar aja susah mending APUS nih apk,mau daftar aja susah mending apus nih apk,mau daftar saja susah lebih baik hapus nih aplikasi,daftar susah lebih baik hapus nih,"['daftar', 'susah', 'lebih', 'baik', 'hapus', 'nih']",daftar susah lebih baik hapus nih,"['daftar', 'susah', 'lebih', 'baik', 'hapus', 'nih']"
"saya kasih bintang satu dulu soalx klw mau login kadang lama pdhl jaringan internet stabil, catatan transaksi tidak secara langsung menampilkan saldo awal dan saldo akhir seperti history (riwayat transaksi) pada aplikasi BNI Mobile banking sehingga memudahkan nasabah apabila ada kekeliruan saya lebih suka pakai Bni mobile Banking..tolong di perbaiki lagi aplikasinya",Negative,Autentikasi,saya kasih bintang satu dulu soalx klw mau login kadang lama pdhl jaringan internet stabil catatan transaksi tidak secara langsung menampilkan saldo awal dan saldo akhir seperti history riwayat transaksi pada aplikasi BNI Mobile banking sehingga memudahkan nasabah apabila ada kekeliruan saya lebih suka pakai Bni mobile Banking tolong di perbaiki lagi aplikasinya,saya kasih bintang satu dulu soalx klw mau login kadang lama pdhl jaringan internet stabil catatan transaksi tidak secara langsung menampilkan saldo awal dan saldo akhir seperti history riwayat transaksi pada aplikasi bni mobile banking sehingga memudahkan nasabah apabila ada kekeliruan saya lebih suka pakai bni mobile banking tolong di perbaiki lagi aplikasinya,saya kasih bintang satu dulu soalnya kalau mau login kadang lama padahal jaringan internet stabil catatan transaksi tidak secara langsung menampilkan saldo awal dan saldo akhir seperti history riwayat transaksi pada aplikasi bni mobile banking sehingga memudahkan nasabah apabila ada kekeliruan saya lebih sering pakai bni mobile banking tolong di perbaiki lagi aplikasinya,kasih bintang login kadang lama jaringan internet stabil catatan transaksi tidak langsung menampilkan saldo saldo history riwayat transaksi mobile banking memudahkan nasabah kekeliruan lebih sering pakai mobile banking tolong perbaiki,"['kasih', 'bintang', 'login', 'kadang', 'lama', 'jaringan', 'internet', 'stabil', 'catatan', 'transaksi', 'tidak', 'langsung', 'menampilkan', 'saldo', 'saldo', 'history', 'riwayat', 'transaksi', 'mobile', 'banking', 'memudahkan', 'nasabah', 'kekeliruan', 'lebih', 'sering', 'pakai', 'mobile', 'banking', 'tolong', 'perbaiki']",kasih bintang login kadang lama jaringan internet stabil catatan transaksi tidak langsung menampilkan saldo saldo history riwayat transaksi mobile banking memudahkan nasabah kekeliruan lebih sering pakai mobile banking tolong perbaiki,"['kasih', 'bintang', 'login', 'kadang', 'lama', 'jaring', 'internet', 'stabil', 'catat', 'transaksi', 'tidak', 'langsung', 'tampil', 'saldo', 'saldo', 'history', 'riwayat', 'transaksi', 'mobile', 'banking', 'mudah', 'nasabah', 'keliru', 'lebih', 'sering', 'pakai', 'mobile', 'banking', 'tolong', 'baik']"
Kenapa wondr gangguan sih gk bsa login padahal di BNI mobile tempat istri aman aman aja. Jd susah transaksi,Negative,Autentikasi,Kenapa wondr gangguan sih gk bsa login padahal di BNI mobile tempat istri aman aman aja Jd susah transaksi,kenapa wondr gangguan sih gk bsa login padahal di bni mobile tempat istri aman aman aja jd susah transaksi,kenapa wondr gangguan sih tidak bisa login padahal di bni mobile tempat istri aman aman saja jadi susah transaksi,gangguan sih tidak bisa login mobile istri aman aman susah transaksi,"['gangguan', 'sih', 'tidak', 'bisa', 'login', 'mobile', 'istri', 'aman', 'aman', 'susah', 'transaksi']",gangguan sih tidak bisa login mobile istri aman aman susah transaksi,"['gangguan', 'sih', 'tidak', 'bisa', 'login', 'mobile', 'istri', 'aman', 'aman', 'susah', 'transaksi']"
"Bikin tambah susah! Mau login aja susah! Sok2an vermuk, tp sistem belum siap! Gk bs login, login vermuk susah! Aplikasi odong2.",Negative,Autentikasi,Bikin tambah susah Mau login aja susah Sokan vermuk tp sistem belum siap Gk bs login login vermuk susah Aplikasi odong,bikin tambah susah mau login aja susah sokan vermuk tp sistem belum siap gk bs login login vermuk susah aplikasi odong,membuat tambah susah mau login saja susah sokan verifikasi muka tapi sistem belum siap tidak bisa login login verifikasi muka susah aplikasi odong,susah login susah sokan verifikasi muka sistem belum tidak bisa login login verifikasi muka susah odong,"['susah', 'login', 'susah', 'sokan', 'verifikasi', 'muka', 'sistem', 'belum', 'tidak', 'bisa', 'login', 'login', 'verifikasi', 'muka', 'susah', 'odong']",susah login susah sokan verifikasi muka sistem belum tidak bisa login login verifikasi muka susah odong,"['susah', 'login', 'susah', 'sok', 'verifikasi', 'muka', 'sistem', 'belum', 'tidak', 'bisa', 'login', 'login', 'verifikasi', 'muka', 'susah', 'odong']"
"Setiap tutup aplikasi, pas buka bukan halaman login tapi halaman utk pertama kali masuk akun. Tiap buka aplikasi harus foto ktp",Negative,Autentikasi,Setiap tutup aplikasi pas buka bukan halaman login tapi halaman utk pertama kali masuk akun Tiap buka aplikasi harus foto ktp,setiap tutup aplikasi pas buka bukan halaman login tapi halaman utk pertama kali masuk akun tiap buka aplikasi harus foto ktp,setiap tutup aplikasi pas buka bukan halaman login tapi halaman untuk pertama kali masuk akun tiap buka aplikasi harus foto KTP,tutup pas buka halaman login halaman kali masuk akun buka foto KTP,"['tutup', 'pas', 'buka', 'halaman', 'login', 'halaman', 'kali', 'masuk', 'akun', 'buka', 'foto', 'KTP']",tutup pas buka halaman login halaman kali masuk akun buka foto KTP,"['tutup', 'pas', 'buka', 'halaman', 'login', 'halaman', 'kali', 'masuk', 'akun', 'buka', 'foto', 'ktp']"
Apk nya susah buat daftar,Negative,Autentikasi,Apk nya susah buat daftar,apk nya susah buat daftar,aplikasi ya susah buat daftar,susah daftar,"['susah', 'daftar']",susah daftar,"['susah', 'daftar']"
"Aplikasi gimana ini Min,Setiap mau masuk selalu error.malah mau masuk di suruh verifikasi lagi.katanya kata sandi ku salah .padahal setiap hari transaksi kata sandiku tetap itu juga.mau sampai kapan setiap mau Log in harus verifikasi terus .masuk lagi ke no hp ,foto ktp lagi ,foto selfi lagi ,Kan gilak.kita di situ mau lihat keuangan bukan mau pinjaman uang.mobile banking itu seharusnya memudahkan Min bukan malah mempersulit sistem perbankan.Tolong di perbaiki lagi sistem nya Ok.",Negative,Autentikasi,Aplikasi gimana ini Min Setiap mau masuk selalu error malah mau masuk di suruh verifikasi lagi katanya kata sandi ku salah padahal setiap hari transaksi kata sandiku tetap itu juga mau sampai kapan setiap mau Log in harus verifikasi terus masuk lagi ke no hp foto ktp lagi foto selfi lagi Kan gilak kita di situ mau lihat keuangan bukan mau pinjaman uang mobile banking itu seharusnya memudahkan Min bukan malah mempersulit sistem perbankan Tolong di perbaiki lagi sistem nya Ok,aplikasi gimana ini min setiap mau masuk selalu error malah mau masuk di suruh verifikasi lagi katanya kata sandi ku salah padahal setiap hari transaksi kata sandiku tetap itu juga mau sampai kapan setiap mau log in harus verifikasi terus masuk lagi ke no hp foto ktp lagi foto selfi lagi kan gilak kita di situ mau lihat keuangan bukan mau pinjaman uang mobile banking itu seharusnya memudahkan min bukan malah mempersulit sistem perbankan tolong di perbaiki lagi sistem nya ok,aplikasi bagaimana ini admin setiap mau masuk selalu error malah mau masuk di suruh verifikasi lagi katanya kata sandi ku salah padahal setiap hari transaksi kata sandiku tetap itu juga mau sampai kapan setiap mau login ini harus verifikasi terus masuk lagi ke nomor hp foto KTP lagi foto selfi lagi kan gila kita di situ mau lihat keuangan bukan mau pinjaman uang mobile banking itu seharusnya memudahkan admin bukan malah mempersulit sistem perbankan tolong di perbaiki lagi sistem ya oke,admin masuk error masuk suruh verifikasi sandi ku salah transaksi sandiku login verifikasi masuk nomor hp foto KTP foto selfi gila situ lihat keuangan pinjaman uang mobile banking memudahkan admin mempersulit sistem perbankan tolong perbaiki sistem oke,"['admin', 'masuk', 'error', 'masuk', 'suruh', 'verifikasi', 'sandi', 'ku', 'salah', 'transaksi', 'sandiku', 'login', 'verifikasi', 'masuk', 'nomor', 'hp', 'foto', 'KTP', 'foto', 'selfi', 'gila', 'situ', 'lihat', 'keuangan', 'pinjaman', 'uang', 'mobile', 'banking', 'memudahkan', 'admin', 'mempersulit', 'sistem', 'perbankan', 'tolong', 'perbaiki', 'sistem', 'oke']",admin masuk error masuk suruh verifikasi sandi ku salah transaksi sandiku login verifikasi masuk nomor hp foto KTP foto selfi gila situ lihat keuangan pinjaman uang mobile banking memudahkan admin mempersulit sistem perbankan tolong perbaiki sistem oke,"['admin', 'masuk', 'error', 'masuk', 'suruh', 'verifikasi', 'sandi', 'ku', 'salah', 'transaksi', 'sandi', 'login', 'verifikasi', 'masuk', 'nomor', 'hp', 'foto', 'ktp', 'foto', 'selfi', 'gila', 'situ', 'lihat', 'uang', 'pinjam', 'uang', 'mobile', 'banking', 'mudah', 'admin', 'sulit', 'sistem', 'perban', 'tolong', 'baik', 'sistem', 'oke']"
"Saya user BNI Mobile, dan terdengar kabar kalau BNI Mobile mau dihapus dan diganti Wonder. Yang jadi permasalahan dan banyak terjadi di pengguna BNI Mobile yang mau pindah ke Wonder.untuk verifikasi wajah selalu gagal dan itu bisa gagal berhari hari. Masa iya sekelas BNI bisa kala sama fitur aplikasi Pinjol. Gagal disini bukan krna data tidak sesuai tapi memang aplikasi Wonder ini tidak merespon saat melakukan verifikasi. Kalau ga sanggup melakukan perbaikan hapus saja ini aplikasi.",Negative,Autentikasi,Saya user BNI Mobile dan terdengar kabar kalau BNI Mobile mau dihapus dan diganti Wonder Yang jadi permasalahan dan banyak terjadi di pengguna BNI Mobile yang mau pindah ke Wonder untuk verifikasi wajah selalu gagal dan itu bisa gagal berhari hari Masa iya sekelas BNI bisa kala sama fitur aplikasi Pinjol Gagal disini bukan krna data tidak sesuai tapi memang aplikasi Wonder ini tidak merespon saat melakukan verifikasi Kalau ga sanggup melakukan perbaikan hapus saja ini aplikasi,saya user bni mobile dan terdengar kabar kalau bni mobile mau dihapus dan diganti wonder yang jadi permasalahan dan banyak terjadi di pengguna bni mobile yang mau pindah ke wonder untuk verifikasi wajah selalu gagal dan itu bisa gagal berhari hari masa iya sekelas bni bisa kala sama fitur aplikasi pinjol gagal disini bukan krna data tidak sesuai tapi memang aplikasi wonder ini tidak merespon saat melakukan verifikasi kalau ga sanggup melakukan perbaikan hapus saja ini aplikasi,saya user bni mobile dan terdengar kabar kalau bni mobile mau dihapus dan diganti Wondr yang jadi permasalahan dan banyak terjadi di pengguna bni mobile yang mau pindah ke Wondr untuk verifikasi wajah selalu gagal dan itu bisa gagal berhari hari masa iya sekelas bni bisa kala sama fitur aplikasi pinjol gagal disini bukan karena data tidak sesuai tapi memang aplikasi Wondr ini tidak merespon saat melakukan verifikasi kalau tidak sanggup melakukan perbaikan hapus saja ini aplikasi,user mobile terdengar kabar mobile dihapus diganti Wondr permasalahan pengguna mobile pindah Wondr verifikasi wajah gagal bisa gagal berhari iya sekelas bisa fitur pinjol gagal data tidak sesuai Wondr tidak merespon verifikasi tidak sanggup perbaikan hapus,"['user', 'mobile', 'terdengar', 'kabar', 'mobile', 'dihapus', 'diganti', 'Wondr', 'permasalahan', 'pengguna', 'mobile', 'pindah', 'Wondr', 'verifikasi', 'wajah', 'gagal', 'bisa', 'gagal', 'berhari', 'iya', 'sekelas', 'bisa', 'fitur', 'pinjol', 'gagal', 'data', 'tidak', 'sesuai', 'Wondr', 'tidak', 'merespon', 'verifikasi', 'tidak', 'sanggup', 'perbaikan', 'hapus']",user mobile terdengar kabar mobile dihapus diganti Wondr permasalahan pengguna mobile pindah Wondr verifikasi wajah gagal bisa gagal berhari iya sekelas bisa fitur pinjol gagal data tidak sesuai Wondr tidak merespon verifikasi tidak sanggup perbaikan hapus,"['user', 'mobile', 'dengar', 'kabar', 'mobile', 'hapus', 'ganti', 'wondr', 'masalah', 'guna', 'mobile', 'pindah', 'wondr', 'verifikasi', 'wajah', 'gagal', 'bisa', 'gagal', 'hari', 'iya', 'kelas', 'bisa', 'fitur', 'pinjol', 'gagal', 'data', 'tidak', 'sesuai', 'wondr', 'tidak', 'merespon', 'verifikasi', 'tidak', 'sanggup', 'perbaikan', 'hapus']"
